ID;Ano do Planejamento;TAG;Unidade;Local;Regional;Classe;"Massa/Volume
(kg/L)";TAG de Controle Mensal;Data Tagueamento;Lote Contrato;Possui Contrato;Nome da Contratada;Nº série (Selo INMETRO);Última recarga;Data Limite Recarga;Planej. Recarga;Mês Planej Recarga;Data Execução Recarga;Mês Exec Recarga;Status
11;2026;HOSP-AQLB-SESMT-020;SLZ-HOSP-AQUILES LISBOA;SETOR INTERNAÇÃO ( CORREDOR DA RECEPÇÃO PRINCIPAL DE INTERNAÇÃO EM FRENTE A PORTA DML);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;302825136;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-021;SLZ-HOSP-AQUILES LISBOA;SETOR INTERNAÇÃO ( EM FRENTE A PORTA DO CENTRO CIRÚRGICO );NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;302852135;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-022;SLZ-HOSP-AQUILES LISBOA;CORREDOR DO RECEBIMENTO DE MATERIAL DO SETOR DO CENTRO CIRURGIGO);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;3028205140;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-023;SLZ-HOSP-AQUILES LISBOA;CORREDOR DA ENFERMARIA ALA 2 EM FRENTE A ENFERMARIA 7;NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-024;SLZ-HOSP-AQUILES LISBOA;ALA 1 ( AO LADO DA FARMÁCIA);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;302825147;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-025;SLZ-HOSP-AQUILES LISBOA;AO LADO DA UCI;NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-026;SLZ-HOSP-AQUILES LISBOA;RECEPÇÃO SOCIAL ( AO LADO DO NIR);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;SIM;S. AMORIM;;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
11;2026;HOSP-AQLB-SESMT-027;SLZ-HOSP-AQUILES LISBOA;SETOR : AMBULATÓRIO) CORREDOR DO SERVIÇO SOCIAL;NORTE;AB-EM;12;SIM;30/05/2025;LOTE 01;NÃO;S. AMORIM;302825148;04/11/2025;04/11/2025;30/09/2025;setembro;04/11/2025;01/11/2025;Válido
9;2026;HOSP-AQLB-SESMT-028;SLZ-HOSP-AQUILES LISBOA;SETOR DO ANEXO 1 CORREDOR ( ÁREA EXTERNA);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;NÃO;S. AMORIM;269282056;23/09/2025;23/09/2025;;dezembro;23/09/2025;01/09/2025;Válido
9;2026;HOSP-AQLB-SESMT-029;SLZ-HOSP-AQUILES LISBOA;ÁREA SUBESTAÇÃO;NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;NÃO;S. AMORIM;302825134;23/09/2025;23/09/2025;;dezembro;23/09/2025;01/09/2025;Válido
9;2026;HOSP-AQLB-SESMT-030;SLZ-HOSP-AQUILES LISBOA;SETOR INTERNAÇÃO (EM FRENTE A PORTA DO NSP);NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;NÃO;S. AMORIM;302825138;23/09/2025;23/09/2025;;dezembro;23/09/2025;01/09/2025;Válido
9;2026;HOSP-AQLB-SESMT-031;SLZ-HOSP-AQUILES LISBOA;COPA;NORTE;BC-CO2;6;SIM;30/05/2025;LOTE 01;NÃO;S. AMORIM;302085141;23/09/2025;23/09/2025;;dezembro;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-001;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR UTI 1;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-002;SLZ-HOSP-DR. GENÉSIO RÊGO;COZNHA;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-003;SLZ-HOSP-DR. GENÉSIO RÊGO;COPA REFEITORIO;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
7;2026;HOSP-GNRG-SESMT-004;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR DA COZINHA;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-005;SLZ-HOSP-DR. GENÉSIO RÊGO;AO LADO DO RH;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-006;SLZ-HOSP-DR. GENÉSIO RÊGO;SALA DO SAME;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-007;SLZ-HOSP-DR. GENÉSIO RÊGO;AMOCHERIFADO DEMARTO;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-008;SLZ-HOSP-DR. GENÉSIO RÊGO;SERVIÇO SOCIAL;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-009;SLZ-HOSP-DR. GENÉSIO RÊGO;POSTO B;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-010;SLZ-HOSP-DR. GENÉSIO RÊGO;POSTO A;NORTE;ABC-PQS;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-011;SLZ-HOSP-DR. GENÉSIO RÊGO;RECEPÇAO INTERNAÇAO;NORTE;ABC-PQS;8;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
9;2026;HOSP-GNRG-SESMT-012;SLZ-HOSP-DR. GENÉSIO RÊGO;FARMACIA;NORTE;ABC-PQS;8;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-013;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR POSTO E;NORTE;ABC-PQS;8;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-014;SLZ-HOSP-DR. GENÉSIO RÊGO;RECEPÇAO DERMATO;NORTE;BC-PQS;4;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-015;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR SAME;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-016;SLZ-HOSP-DR. GENÉSIO RÊGO;BACISLOSCOPIA;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-017;SLZ-HOSP-DR. GENÉSIO RÊGO;ANBULATORIO GINICOLOGIA;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-018;SLZ-HOSP-DR. GENÉSIO RÊGO;ESTABILIZÇAO;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-019;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR SUPERVISÃO ENFERMAGEN;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-020;SLZ-HOSP-DR. GENÉSIO RÊGO;POSTO A;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-021;SLZ-HOSP-DR. GENÉSIO RÊGO;RECEPÇÃO COVID;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
9;2026;HOSP-GNRG-SESMT-022;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR UTI 1;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;23/09/2025;23/09/2025;30/08/2025;agosto;23/09/2025;01/09/2025;Válido
7;2026;HOSP-GNRG-SESMT-023;SLZ-HOSP-DR. GENÉSIO RÊGO;POSTO E ENFERMARIA;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-024;SLZ-HOSP-DR. GENÉSIO RÊGO;BALCAO DE ATEDIMENTO INTERNAÇAO;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-025;SLZ-HOSP-DR. GENÉSIO RÊGO;ENFRENTE A ROUPARIA;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-026;SLZ-HOSP-DR. GENÉSIO RÊGO;SALA CPD HOSPITAL;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-027;SLZ-HOSP-DR. GENÉSIO RÊGO;CORREDOR DO NIR;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-028;SLZ-HOSP-DR. GENÉSIO RÊGO;UTI 1;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-029;SLZ-HOSP-DR. GENÉSIO RÊGO;ANBULATORIO GINICOLOGIA CORR 1;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-030;SLZ-HOSP-DR. GENÉSIO RÊGO;ANBULATORIO CONSULTA;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-031;SLZ-HOSP-DR. GENÉSIO RÊGO;SALA CME 1;NORTE;BC-CO2;6;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-032;SLZ-HOSP-DR. GENÉSIO RÊGO;PROXIMO AO MORGUE;NORTE;BC-CO2;4;SIM;29/05/2025;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/08/2025;agosto;;;Vencido
7;2026;HOSP-GNRG-SESMT-033;SLZ-HOSP-DR. GENÉSIO RÊGO;;NORTE;BC-CO2;4;SIM;;LOTE 01;SIM;S. AMORIM;;16/07/2024;16/07/2025;30/11/2025;novembro;;;Vencido
9;2026;HOSP-HCIN-SESMT-006;SLZ-HOSP-HCI;POSTO 01;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-007;SLZ-HOSP-HCI;POSTO 01;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-008;SLZ-HOSP-HCI;POSTO 2;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-009;SLZ-HOSP-HCI;POSTO 2;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-010;SLZ-HOSP-HCI;POSTO 3;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-011;SLZ-HOSP-HCI;POSTO 3;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-012;SLZ-HOSP-HCI;Em frente ao repouso;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-013;SLZ-HOSP-HCI;Em frente ao repouso;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-014;SLZ-HOSP-HCI;GERADOR externo;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
9;2026;HOSP-HCIN-SESMT-015;SLZ-HOSP-HCI;GERADOR interno;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;24/09/2025;24/09/2025;30/09/2025;setembro;24/09/2025;01/09/2025;Válido
12;2026;HOSP-HCIN-SESMT-016;SLZ-HOSP-HCI;Holl do elevador 2° andar;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-017;SLZ-HOSP-HCI;acesso hemodinâmica 2° andar;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-018;SLZ-HOSP-HCI;CORREDOR ENDOSCOPIA 2° ANDAR;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-019;SLZ-HOSP-HCI;RECEPÇÃO 2° ANDAR ENDOSCOPIA;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-020;SLZ-HOSP-HCI;Holl do elevador/Farmacia 2° andar;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-021;SLZ-HOSP-HCI;3° CORREDOR DO PONTO ELETRONICO;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-022;SLZ-HOSP-HCI;RECEPÇÃO ADM 3 ° ANDAR;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-023;SLZ-HOSP-HCI;Salão UTI 2° Andar;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
12;2026;HOSP-HCIN-SESMT-024;SLZ-HOSP-HCI;Sala da 1° andar T.I;NORTE;BC-PQS;6;SIM;10/03/2025;LOTE 01;SIM;S. AMORIM;;01/01/2024;31/12/2024;30/09/2025;setembro;;;Vencido
6;2026;HOSP-ILHA-SESMT-001;SLZ-HOSP-HOSP DA ILHA;01-Recepção 1;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-002;SLZ-HOSP-HOSP DA ILHA;02- Recepcao 2;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-003;SLZ-HOSP-HOSP DA ILHA;03- Guarita;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-004;SLZ-HOSP-HOSP DA ILHA;04- Corredor de medicação adulta;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-005;SLZ-HOSP-HOSP DA ILHA;05- Entrada Observação infantil;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-006;SLZ-HOSP-HOSP DA ILHA;06- Entrada dom refeitório;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-007;SLZ-HOSP-HOSP DA ILHA;07- Saida das ambulâncias;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-008;SLZ-HOSP-HOSP DA ILHA;08- Casa da caixa D'água;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-009;SLZ-HOSP-HOSP DA ILHA;09- Gerador;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-010;SLZ-HOSP-HOSP DA ILHA;10- Casa de bombas- 3° piso;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-011;SLZ-HOSP-HOSP DA ILHA;11- Casa de máquinas - 1° piso;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-012;SLZ-HOSP-HOSP DA ILHA;12 -Casa de máquinas -1° piso;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-013;SLZ-HOSP-HOSP DA ILHA;13- Cordenação de enfermagem-1° piso;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-014;SLZ-HOSP-HOSP DA ILHA;14 -Pediatria-1º piso;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-015;SLZ-HOSP-HOSP DA ILHA;15 - Recepção principal - Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-016;SLZ-HOSP-HOSP DA ILHA;16 - Corredor recepção -Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-017;SLZ-HOSP-HOSP DA ILHA;17- Atrás da recepção principal- Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-018;SLZ-HOSP-HOSP DA ILHA;18 - Corredor P3- Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-019;SLZ-HOSP-HOSP DA ILHA;19 - Bloco - C Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-020;SLZ-HOSP-HOSP DA ILHA;20 - Bloco - C Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-021;SLZ-HOSP-HOSP DA ILHA;21 - Bloco - C Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-022;SLZ-HOSP-HOSP DA ILHA;22 - Bloco - D Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-023;SLZ-HOSP-HOSP DA ILHA;23 - Bloco - D Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-024;SLZ-HOSP-HOSP DA ILHA;24- Bloco - D Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-025;SLZ-HOSP-HOSP DA ILHA;25 - Bloco - D / Corredor próximo a sala da ressonância-Térreo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-026;SLZ-HOSP-HOSP DA ILHA;26 - Corredor RH - Subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-027;SLZ-HOSP-HOSP DA ILHA;27- Corredor proximo a copa- Subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-028;SLZ-HOSP-HOSP DA ILHA;28- Entrada principal subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-029;SLZ-HOSP-HOSP DA ILHA;29- Proximo aos elevadores- Subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-030;SLZ-HOSP-HOSP DA ILHA;30- CME-Proximo ao ponto-Subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
6;2026;HOSP-ILHA-SESMT-031;SLZ-HOSP-HOSP DA ILHA;31- CME-Subsolo;NORTE;ABC-PQS;4;SIM;20/05/2025;LOTE 01;SIM;S. AMORIM;;25/06/2025;25/06/2025;30/05/2025;maio;25/06/2025;01/06/2025;Válido
